TransactionID,Date,ProductID,BranchID,Quantity,Discount,PaymentMethod
47,2026-01-24,P013,B01,9,18,Debit Card
48,2026-01-11,P018,B05,1,1,E-Wallet
49,2026-02-13,P001,B04,6,20,Credit Card
50,2026-05-31,P007,B04,2,0,QRIS
51,2026-03-06,P015,B03,1,0,Credit Card
52,2026-04-02,P024,B02,2,9,Cash
53,2026-02-12,P025,B04,5,6,Credit Card
54,2026-03-28,P023,B05,9,8,Debit Card
55,2026-06-29,P009,B02,5,3,Cash
56,2026-04-11,P018,B04,4,15,Cash
57,2026-03-03,P010,B02,2,10,Debit Card
58,2026-01-29,P002,B01,2,7,Cash
59,2026-03-24,P004,B02,10,2,Cash
60,2026-05-25,P017,B01,10,19,E-Wallet
61,2026-01-16,P018,B04,9,1,QRIS
62,2026-02-28,P013,B04,10,1,E-Wallet
63,2026-02-03,P005,B04,7,6,Credit Card
64,2026-04-30,P013,B05,8,14,QRIS
65,2026-03-12,P001,B03,3,8,E-Wallet
66,2026-03-10,P019,B01,7,13,Debit Card
67,2026-05-02,P021,B04,1,15,Credit Card
68,2026-01-07,P025,B04,10,16,Debit Card
69,2026-01-18,P003,B03,2,6,Credit Card
70,2026-02-03,P010,B03,9,17,Credit Card
71,2026-01-29,P007,B02,9,18,QRIS
72,2026-03-08,P002,B03,3,13,Debit Card
73,2026-01-27,P011,B01,1,12,Cash
74,2026-02-28,P005,B02,7,16,Credit Card
75,2026-02-17,P003,B02,1,8,Cash
76,2026-05-02,P021,B05,4,12,Credit Card
77,2026-01-17,P003,B01,1,11,E-Wallet
78,2026-01-19,P005,B04,3,18,Cash
79,2026-06-09,P006,B04,6,7,Credit Card
80,2026-02-14,P014,B04,1,18,QRIS
81,2026-02-10,P016,B02,7,5,Credit Card
82,2026-01-18,P018,B04,8,16,QRIS
83,2026-03-09,P001,B05,6,12,Credit Card
84,2026-03-19,P010,B05,9,15,QRIS
85,2026-01-11,P013,B05,2,0,Debit Card
86,2026-03-03,P014,B02,10,2,E-Wallet
87,2026-02-26,P006,B03,2,7,E-Wallet
88,2026-01-31,P015,B01,4,4,Debit Card
89,2026-03-25,P006,B02,9,10,Credit Card
90,2026-03-27,P001,B02,2,16,E-Wallet
91,2026-01-20,P019,B05,10,8,Debit Card
92,2026-04-21,P025,B05,2,14,QRIS
93,2026-02-24,P013,B04,4,17,QRIS
94,2026-02-28,P017,B05,8,10,Debit Card
95,2026-06-13,P022,B04,9,3,Debit Card
96,2026-02-27,P025,B05,7,7,Cash
97,2026-03-18,P013,B03,7,17,Debit Card
98,2026-04-19,P021,B01,3,5,QRIS
99,2026-01-28,P008,B05,9,4,E-Wallet
100,2026-03-22,P004,B05,6,13,Debit Card
101,2026-01-09,P014,B04,9,7,E-Wallet
102,2026-06-12,P001,B03,8,6,Credit Card
103,2026-06-18,P004,B03,7,15,Debit Card
104,2026-02-28,P005,B02,3,3,Cash
105,2026-03-21,P002,B02,8,6,Cash
106,2026-01-16,P016,B04,10,10,Cash
107,2026-03-02,P005,B03,8,1,Cash
108,2026-02-23,P024,B03,6,3,Credit Card
109,2026-04-01,P019,B02,5,19,QRIS
110,2026-05-11,P015,B02,2,17,Cash
111,2026-02-27,P013,B04,5,9,QRIS
112,2026-03-03,P010,B04,5,1,QRIS
113,2026-02-06,P003,B04,8,15,Debit Card
114,2026-03-26,P024,B05,1,11,QRIS
115,2026-01-06,P004,B03,5,19,E-Wallet
116,2026-02-23,P015,B02,1,3,Cash
117,2026-01-13,P002,B04,10,11,QRIS
118,2026-02-07,P024,B02,5,13,QRIS
119,2026-05-08,P006,B01,4,18,Credit Card
120,2026-05-15,P022,B02,4,6,QRIS
121,2026-04-12,P018,B02,3,1,QRIS
122,2026-06-14,P005,B03,2,3,Cash
123,2026-04-18,P010,B04,4,5,Cash
124,2026-04-26,P021,B03,10,13,E-Wallet
125,2026-06-17,P008,B01,5,19,Credit Card
126,2026-05-27,P021,B01,8,11,E-Wallet
127,2026-03-14,P020,B02,8,1,Credit Card
128,2026-06-25,P008,B02,2,7,Credit Card
129,2026-01-08,P011,B04,8,8,Debit Card
130,2026-06-20,P015,B04,6,13,Debit Card
131,2026-06-25,P015,B03,8,6,Debit Card
132,2026-03-15,P017,B02,4,5,Credit Card
133,2026-03-18,P002,B04,1,13,QRIS
134,2026-06-26,P024,B01,10,7,Cash
135,2026-04-24,P002,B01,7,19,Credit Card
136,2026-06-12,P007,B05,9,18,QRIS
137,2026-04-14,P010,B05,3,9,Debit Card
138,2026-04-09,P008,B05,10,12,Debit Card
139,2026-05-09,P017,B03,2,6,Cash
140,2026-01-23,P005,B04,3,20,QRIS
141,2026-02-23,P017,B02,5,20,Cash
142,2026-02-14,P019,B05,1,6,Credit Card
143,2026-02-10,P010,B04,6,4,E-Wallet
144,2026-06-06,P006,B04,8,1,E-Wallet
145,2026-05-24,P010,B05,6,20,QRIS
146,2026-04-18,P025,B05,10,10,Credit Card
147,2026-03-27,P015,B02,9,9,E-Wallet
148,2026-03-16,P024,B04,6,1,Cash
149,2026-04-12,P003,B03,8,0,Cash
150,2026-02-21,P020,B02,8,8,Credit Card
151,2026-04-09,P002,B02,1,0,Credit Card
152,2026-05-31,P021,B05,8,14,Debit Card
153,2026-04-25,P020,B05,4,16,QRIS
154,2026-01-05,P021,B04,2,10,Credit Card
155,2026-01-16,P007,B04,2,12,Debit Card
156,2026-06-27,P013,B02,10,6,Cash
157,2026-05-10,P020,B02,7,8,E-Wallet
158,2026-04-25,P003,B01,4,6,Debit Card
159,2026-04-15,P003,B05,8,13,E-Wallet
160,2026-01-21,P014,B02,10,13,QRIS
161,2026-04-07,P010,B01,7,10,QRIS
162,2026-06-24,P022,B04,9,0,Credit Card
163,2026-03-03,P022,B03,1,14,QRIS
164,2026-01-25,P025,B04,6,19,QRIS
165,2026-04-11,P001,B02,2,4,Debit Card
166,2026-01-07,P005,B02,10,0,Cash
167,2026-03-28,P017,B03,10,11,Cash
168,2026-03-26,P012,B01,1,3,Credit Card
169,2026-03-17,P022,B04,7,7,Credit Card
170,2026-04-19,P023,B02,7,1,E-Wallet
171,2026-04-29,P003,B01,4,1,Debit Card
172,2026-02-07,P023,B01,1,9,Cash
173,2026-03-10,P018,B04,7,4,Debit Card
174,2026-05-26,P014,B05,8,0,Cash
175,2026-06-08,P016,B01,7,10,Credit Card
176,2026-01-30,P002,B03,5,16,QRIS
177,2026-06-12,P018,B02,1,10,E-Wallet
178,2026-06-23,P007,B03,3,15,Credit Card
179,2026-06-18,P011,B03,4,18,E-Wallet
180,2026-01-15,P016,B05,9,16,Credit Card
181,2026-03-29,P024,B04,8,14,Credit Card
182,2026-06-01,P010,B05,4,17,Cash
183,2026-02-07,P017,B02,4,16,Debit Card
184,2026-02-12,P022,B05,8,3,QRIS
185,2026-01-10,P008,B04,6,11,Cash
186,2026-01-08,P012,B04,6,10,Credit Card
187,2026-01-08,P005,B03,4,3,Cash
188,2026-06-01,P017,B02,5,14,Cash
189,2026-02-24,P025,B05,4,16,Cash
190,2026-01-31,P020,B04,2,2,E-Wallet
191,2026-02-04,P013,B05,3,6,Cash
192,2026-01-27,P005,B01,3,0,Debit Card
193,2026-01-09,P023,B02,8,9,E-Wallet
194,2026-05-10,P002,B01,9,15,Cash
195,2026-06-24,P007,B05,3,15,Cash
196,2026-02-14,P011,B04,10,17,QRIS
197,2026-01-13,P006,B05,3,16,Credit Card
198,2026-02-27,P024,B04,7,8,Cash
199,2026-02-16,P015,B02,9,12,Cash
200,2026-02-12,P002,B04,8,6,QRIS
201,2026-03-30,P016,B04,3,3,E-Wallet
202,2026-06-25,P019,B01,5,9,Credit Card
203,2026-03-16,P009,B05,5,19,Credit Card
204,2026-03-28,P021,B03,10,0,Credit Card
205,2026-06-16,P007,B04,10,16,QRIS
206,2026-06-08,P016,B02,7,12,Cash
207,2026-05-04,P020,B03,9,17,E-Wallet
208,2026-01-16,P004,B02,1,7,QRIS
209,2026-02-16,P020,B03,9,16,E-Wallet
210,2026-01-11,P004,B04,2,20,Credit Card
211,2026-03-23,P005,B01,3,17,Debit Card
212,2026-02-19,P008,B05,10,2,QRIS
213,2026-04-27,P002,B03,5,16,E-Wallet
214,2026-03-26,P007,B01,10,11,Cash
215,2026-02-17,P013,B05,8,19,Cash
216,2026-06-05,P006,B02,8,14,Cash
217,2026-01-01,P009,B04,10,4,Cash
218,2026-04-08,P025,B04,1,7,Debit Card
219,2026-06-21,P009,B05,4,8,Debit Card
220,2026-01-08,P011,B05,3,9,Debit Card
221,2026-03-25,P017,B02,9,2,Credit Card
222,2026-03-07,P016,B03,3,8,QRIS
223,2026-05-22,P025,B03,4,8,Cash
224,2026-01-25,P008,B04,9,1,QRIS
225,2026-01-31,P007,B02,4,13,QRIS
226,2026-05-07,P017,B05,8,2,QRIS
227,2026-05-25,P010,B05,4,7,E-Wallet
228,2026-05-21,P012,B01,10,1,E-Wallet
229,2026-01-16,P018,B05,1,18,Credit Card
230,2026-01-01,P002,B04,9,19,Debit Card
231,2026-05-30,P005,B03,7,0,Cash
232,2026-03-18,P005,B03,7,0,Cash
233,2026-01-05,P024,B04,5,11,QRIS
234,2026-05-29,P014,B03,1,4,QRIS
235,2026-06-10,P015,B05,10,7,Debit Card
236,2026-01-14,P025,B01,8,6,Credit Card
237,2026-06-10,P001,B03,4,5,Cash
238,2026-03-22,P018,B03,4,3,Credit Card
239,2026-06-13,P004,B04,10,15,QRIS
240,2026-06-10,P022,B02,2,16,E-Wallet
241,2026-04-24,P019,B01,7,8,Debit Card
242,2026-01-30,P012,B05,3,9,E-Wallet
243,2026-05-06,P022,B05,3,5,E-Wallet
244,2026-01-18,P020,B03,7,9,E-Wallet
245,2026-03-03,P020,B04,8,1,Debit Card
246,2026-01-27,P013,B02,9,13,Debit Card
247,2026-06-18,P004,B02,6,6,E-Wallet
248,2026-03-23,P004,B02,1,19,Credit Card
249,2026-02-05,P018,B01,3,17,Debit Card
250,2026-05-20,P019,B02,8,13,Credit Card
251,2026-02-25,P024,B02,10,0,Debit Card
252,2026-01-14,P012,B05,4,19,Credit Card
253,2026-02-12,P009,B01,10,5,QRIS
254,2026-05-29,P016,B04,8,17,E-Wallet
255,2026-03-16,P017,B05,5,0,E-Wallet
256,2026-02-22,P009,B02,5,19,QRIS
257,2026-04-11,P006,B01,6,0,Credit Card
258,2026-02-12,P017,B04,6,12,E-Wallet
259,2026-06-10,P006,B03,3,11,Debit Card
260,2026-04-24,P024,B04,5,9,Credit Card
261,2026-06-05,P014,B01,4,15,QRIS
262,2026-05-22,P014,B05,1,1,Cash
263,2026-06-29,P003,B03,9,13,E-Wallet
264,2026-06-17,P015,B01,9,19,Cash
265,2026-05-09,P003,B01,10,14,Debit Card
266,2026-06-03,P013,B05,5,17,Debit Card
267,2026-04-03,P008,B05,10,13,Cash
268,2026-04-28,P017,B05,10,4,Debit Card
269,2026-02-12,P008,B03,5,11,E-Wallet
270,2026-03-01,P003,B02,10,7,Debit Card
271,2026-06-21,P005,B01,10,11,Debit Card
272,2026-05-04,P012,B03,8,14,Credit Card
273,2026-02-03,P010,B05,6,1,E-Wallet
274,2026-04-23,P025,B02,3,9,Debit Card
275,2026-04-20,P017,B05,7,6,E-Wallet
276,2026-05-07,P005,B03,6,18,QRIS
277,2026-03-21,P017,B02,9,19,Credit Card
278,2026-06-26,P007,B05,5,12,Credit Card
279,2026-05-29,P013,B02,3,1,Debit Card
280,2026-02-03,P021,B02,6,20,E-Wallet
281,2026-02-25,P010,B01,6,12,Cash
282,2026-04-28,P010,B03,8,19,Cash
283,2026-06-10,P007,B02,3,13,E-Wallet
284,2026-01-17,P018,B01,3,1,Cash
285,2026-03-22,P011,B05,8,10,Debit Card
286,2026-04-19,P005,B03,8,18,E-Wallet
287,2026-02-04,P024,B05,10,2,E-Wallet
288,2026-06-01,P016,B03,4,5,QRIS
289,2026-01-14,P005,B02,9,9,QRIS
290,2026-02-23,P007,B02,6,19,Credit Card
291,2026-02-13,P013,B03,4,8,Debit Card
292,2026-05-09,P022,B03,1,19,E-Wallet
293,2026-06-12,P024,B04,10,5,Credit Card
294,2026-06-12,P025,B04,7,0,Credit Card
295,2026-06-14,P010,B05,3,5,Credit Card
296,2026-02-25,P020,B02,2,8,Credit Card
297,2026-03-19,P005,B01,6,12,E-Wallet
298,2026-01-27,P020,B03,3,14,Debit Card
299,2026-05-28,P008,B02,7,8,E-Wallet
300,2026-02-17,P002,B03,7,17,QRIS
301,2026-03-08,P002,B02,9,2,Credit Card
302,2026-04-07,P025,B03,1,14,Credit Card
303,2026-03-26,P022,B03,2,16,Credit Card
304,2026-01-12,P023,B01,9,4,E-Wallet
305,2026-06-21,P005,B02,6,8,QRIS
306,2026-02-07,P003,B01,8,3,Debit Card
307,2026-02-05,P014,B02,7,3,E-Wallet
308,2026-01-11,P008,B02,6,9,Credit Card
309,2026-05-13,P020,B02,6,4,Cash
310,2026-02-21,P012,B04,5,19,E-Wallet
311,2026-04-08,P017,B03,8,14,QRIS
312,2026-05-15,P015,B05,10,8,Debit Card
313,2026-05-25,P005,B05,5,1,Debit Card
314,2026-03-07,P008,B02,3,13,E-Wallet
315,2026-04-22,P015,B01,1,4,QRIS
316,2026-03-14,P025,B02,8,19,Credit Card
317,2026-02-15,P012,B05,10,3,E-Wallet
318,2026-05-14,P025,B01,2,10,Credit Card
319,2026-02-08,P006,B04,1,6,E-Wallet
320,2026-03-05,P008,B02,5,6,E-Wallet
321,2026-01-11,P010,B01,5,6,Credit Card
322,2026-05-07,P010,B01,1,14,Cash
323,2026-01-31,P025,B03,8,19,Cash
324,2026-01-28,P023,B04,10,15,Cash
325,2026-06-21,P015,B02,1,8,Debit Card
326,2026-05-30,P018,B02,4,13,Debit Card
327,2026-01-15,P024,B02,10,16,E-Wallet
328,2026-04-23,P021,B03,2,20,Credit Card
329,2026-05-31,P021,B02,9,8,Debit Card
330,2026-01-22,P025,B05,1,20,E-Wallet
331,2026-01-04,P013,B04,7,7,E-Wallet
332,2026-03-28,P013,B01,1,14,E-Wallet
333,2026-05-17,P016,B02,3,8,E-Wallet
334,2026-05-26,P008,B02,7,7,E-Wallet
335,2026-03-14,P017,B03,1,8,Debit Card
336,2026-01-20,P009,B01,6,15,E-Wallet
337,2026-06-25,P010,B03,9,18,Credit Card
338,2026-02-20,P022,B01,3,15,Debit Card
339,2026-05-02,P024,B01,5,0,Cash
340,2026-03-10,P008,B02,9,14,Credit Card
341,2026-06-28,P024,B05,5,10,QRIS
342,2026-05-26,P012,B03,4,18,QRIS
343,2026-01-26,P005,B02,1,20,E-Wallet
344,2026-04-16,P016,B01,3,7,Debit Card
345,2026-03-11,P017,B02,6,2,Debit Card
346,2026-05-15,P014,B05,9,11,Debit Card
347,2026-02-07,P020,B05,1,1,Debit Card
348,2026-01-16,P024,B03,10,20,Cash
349,2026-04-06,P010,B03,3,4,E-Wallet
350,2026-03-02,P014,B02,4,4,E-Wallet
351,2026-04-18,P025,B05,1,8,Debit Card
352,2026-02-16,P010,B05,3,13,Debit Card
353,2026-03-18,P006,B04,6,13,Debit Card
354,2026-02-25,P017,B01,1,0,Credit Card
355,2026-06-02,P021,B04,6,0,Debit Card
356,2026-06-20,P010,B02,6,3,QRIS
357,2026-01-03,P023,B02,6,9,Debit Card
358,2026-05-07,P011,B01,4,9,Credit Card
359,2026-02-06,P015,B05,1,15,QRIS
360,2026-03-14,P002,B01,10,3,Cash
361,2026-02-20,P010,B05,6,20,Credit Card
362,2026-03-17,P020,B01,10,9,Credit Card
363,2026-06-15,P005,B04,6,2,Credit Card
364,2026-06-27,P022,B05,3,4,QRIS
365,2026-02-10,P007,B05,9,4,Credit Card
366,2026-05-17,P010,B02,7,0,QRIS
367,2026-06-27,P013,B01,2,17,Credit Card
368,2026-03-07,P015,B02,8,12,Cash
369,2026-05-31,P008,B05,4,14,Cash
370,2026-04-18,P003,B03,9,18,QRIS
371,2026-03-22,P023,B01,10,20,Debit Card
372,2026-05-01,P004,B02,9,19,E-Wallet
373,2026-01-22,P022,B02,3,2,Cash
374,2026-06-01,P011,B05,3,11,Debit Card
375,2026-04-05,P002,B04,1,13,QRIS
376,2026-06-07,P007,B04,1,7,E-Wallet
377,2026-04-13,P014,B02,3,5,Credit Card
378,2026-04-07,P016,B01,9,19,Debit Card
379,2026-01-28,P020,B01,8,7,Debit Card
380,2026-03-12,P004,B01,7,14,Debit Card
381,2026-04-04,P025,B04,8,10,Debit Card
382,2026-03-01,P018,B05,3,7,Credit Card
383,2026-04-22,P021,B04,10,5,Credit Card
384,2026-04-16,P009,B01,8,1,E-Wallet
385,2026-05-03,P011,B02,5,14,E-Wallet
386,2026-05-26,P017,B02,6,1,QRIS
387,2026-03-28,P002,B05,5,6,Credit Card
388,2026-02-21,P008,B05,1,13,E-Wallet
389,2026-04-30,P002,B05,4,0,E-Wallet
390,2026-05-26,P011,B05,3,11,Debit Card
391,2026-05-23,P018,B05,7,13,Credit Card
392,2026-04-16,P013,B04,2,13,Debit Card
393,2026-02-23,P007,B05,6,5,QRIS
394,2026-01-24,P005,B04,6,15,QRIS
395,2026-05-24,P015,B04,1,2,Debit Card
396,2026-05-29,P017,B03,4,1,QRIS
397,2026-04-23,P019,B05,4,12,QRIS
398,2026-05-01,P003,B02,7,12,Credit Card
399,2026-05-30,P020,B03,9,19,Debit Card
400,2026-06-08,P022,B04,8,2,E-Wallet
401,2026-01-18,P004,B01,9,4,Debit Card
402,2026-01-22,P012,B04,9,6,Cash
403,2026-05-07,P002,B02,8,20,Credit Card
404,2026-04-22,P002,B03,5,0,E-Wallet
405,2026-04-16,P001,B05,9,15,Debit Card
406,2026-05-22,P001,B02,5,6,E-Wallet
407,2026-05-19,P018,B01,9,15,Credit Card
408,2026-03-06,P014,B01,8,1,Cash
409,2026-01-16,P009,B02,1,4,E-Wallet
410,2026-03-25,P011,B05,2,9,QRIS
411,2026-01-09,P024,B04,3,19,Debit Card
412,2026-05-12,P002,B03,4,4,Debit Card
413,2026-03-12,P021,B05,3,6,Debit Card
414,2026-01-13,P025,B01,3,17,QRIS
415,2026-02-08,P003,B02,6,5,QRIS
416,2026-03-06,P021,B01,2,15,Cash
417,2026-06-23,P016,B01,9,8,Credit Card
418,2026-04-04,P012,B03,4,5,E-Wallet
419,2026-04-08,P005,B01,10,16,QRIS
420,2026-05-25,P012,B01,3,9,QRIS
421,2026-02-02,P002,B04,4,3,Cash
422,2026-01-11,P025,B04,6,13,E-Wallet
423,2026-03-31,P018,B01,8,14,Debit Card
424,2026-05-13,P006,B03,10,2,QRIS
425,2026-05-29,P002,B02,10,2,E-Wallet
426,2026-02-21,P012,B01,10,14,Credit Card
427,2026-06-05,P019,B04,9,11,QRIS
428,2026-06-28,P024,B01,7,5,E-Wallet
429,2026-05-17,P011,B02,9,10,QRIS
430,2026-02-02,P002,B04,10,17,Debit Card
431,2026-03-24,P002,B01,8,6,Credit Card
432,2026-03-04,P025,B03,6,4,E-Wallet
433,2026-06-24,P006,B03,2,13,QRIS
434,2026-03-02,P025,B03,4,4,Cash
435,2026-06-03,P004,B03,4,19,QRIS
436,2026-01-31,P007,B05,5,16,Debit Card
437,2026-01-02,P024,B03,9,7,Cash
438,2026-03-24,P011,B03,8,11,Debit Card
439,2026-01-22,P002,B04,2,10,E-Wallet
440,2026-01-22,P024,B03,9,6,QRIS
441,2026-04-12,P006,B04,2,3,Cash
442,2026-03-19,P020,B04,10,18,QRIS
443,2026-05-26,P017,B05,8,4,QRIS
444,2026-03-29,P013,B01,4,18,E-Wallet
445,2026-05-21,P003,B05,6,5,Cash
446,2026-01-20,P013,B02,6,16,Debit Card
447,2026-01-05,P009,B03,3,7,Cash
448,2026-05-13,P015,B04,9,3,Credit Card
449,2026-06-06,P019,B03,7,16,Cash
450,2026-01-25,P002,B04,10,19,Cash
451,2026-01-20,P010,B05,9,3,Cash
452,2026-05-07,P013,B04,6,17,E-Wallet
453,2026-06-21,P005,B01,5,17,Credit Card
454,2026-01-07,P017,B05,2,16,E-Wallet
455,2026-06-16,P006,B02,8,13,E-Wallet
456,2026-05-06,P011,B02,2,1,QRIS
457,2026-06-17,P018,B01,9,4,Credit Card
458,2026-03-15,P002,B02,5,11,Debit Card
459,2026-01-16,P008,B01,7,5,E-Wallet
460,2026-05-16,P004,B04,2,7,QRIS
461,2026-01-18,P004,B04,3,16,Credit Card
462,2026-03-18,P002,B03,5,9,Credit Card
463,2026-05-23,P023,B01,2,12,QRIS
464,2026-01-18,P019,B01,1,4,Credit Card
465,2026-03-29,P016,B01,8,10,Credit Card
466,2026-01-09,P007,B03,3,8,Debit Card
467,2026-05-23,P001,B05,7,17,QRIS
468,2026-02-26,P018,B05,1,4,E-Wallet
469,2026-04-23,P010,B01,7,6,QRIS
470,2026-06-17,P003,B01,10,9,E-Wallet
471,2026-02-13,P017,B04,10,11,QRIS
472,2026-02-20,P024,B03,3,10,QRIS
473,2026-04-08,P013,B03,10,6,Credit Card
474,2026-03-16,P023,B03,3,12,QRIS
475,2026-05-18,P023,B02,4,18,QRIS
476,2026-01-27,P007,B03,4,9,Debit Card
477,2026-02-01,P017,B05,2,3,E-Wallet
478,2026-05-03,P006,B01,3,20,Credit Card
479,2026-04-19,P012,B03,10,17,Credit Card
480,2026-03-02,P002,B01,4,0,Credit Card
481,2026-04-17,P016,B01,4,13,Credit Card
482,2026-06-18,P004,B01,9,5,Debit Card
483,2026-03-05,P007,B04,5,5,Debit Card
484,2026-03-02,P008,B01,1,18,Credit Card
485,2026-01-24,P002,B01,5,10,Cash
486,2026-02-23,P001,B04,1,19,Credit Card
487,2026-06-05,P022,B04,5,14,Credit Card
488,2026-04-26,P024,B04,2,2,Cash
489,2026-04-08,P012,B05,9,1,Credit Card
490,2026-04-15,P017,B04,2,11,QRIS
491,2026-02-01,P020,B05,6,14,Cash
492,2026-06-16,P009,B04,2,0,Credit Card
493,2026-04-27,P002,B03,6,4,Credit Card
494,2026-04-02,P016,B03,4,6,Credit Card
495,2026-05-22,P023,B04,9,14,Credit Card
496,2026-02-25,P020,B02,8,3,Debit Card
497,2026-06-18,P003,B05,3,16,Credit Card
498,2026-04-17,P010,B02,9,8,Cash
499,2026-03-23,P018,B02,6,10,QRIS
500,2026-04-01,P005,B01,9,14,Cash
501,2026-03-24,P002,B02,1,10,Credit Card
502,2026-03-12,P025,B04,6,16,Debit Card
503,2026-03-20,P003,B02,2,5,E-Wallet
504,2026-05-28,P002,B04,2,8,E-Wallet
505,2026-04-06,P021,B01,3,4,Debit Card
506,2026-06-13,P021,B01,9,15,Cash
507,2026-03-10,P003,B01,8,20,E-Wallet
508,2026-01-01,P022,B02,10,4,E-Wallet
509,2026-03-30,P006,B04,9,6,E-Wallet
510,2026-04-19,P005,B03,9,5,Cash
511,2026-01-21,P023,B03,2,19,E-Wallet
512,2026-01-09,P008,B03,8,6,Credit Card
513,2026-01-03,P001,B03,5,12,E-Wallet
514,2026-06-17,P002,B03,3,3,Debit Card
515,2026-06-18,P002,B01,8,12,E-Wallet
516,2026-03-30,P022,B04,6,17,Debit Card
517,2026-04-29,P015,B01,2,4,E-Wallet
518,2026-03-08,P002,B03,8,20,E-Wallet
519,2026-02-22,P025,B03,1,7,Credit Card
520,2026-05-04,P023,B02,7,3,QRIS
521,2026-05-18,P010,B05,5,2,E-Wallet
522,2026-04-14,P020,B03,2,19,QRIS
523,2026-05-03,P009,B05,6,0,E-Wallet
524,2026-05-21,P025,B01,10,14,QRIS
525,2026-06-11,P021,B04,1,12,E-Wallet
526,2026-01-08,P018,B03,9,7,Debit Card
527,2026-06-02,P022,B03,8,13,E-Wallet
528,2026-03-26,P013,B04,6,8,Credit Card
529,2026-04-09,P016,B04,9,11,QRIS
530,2026-03-31,P010,B04,4,7,Cash
531,2026-06-25,P024,B02,8,1,E-Wallet
532,2026-05-30,P003,B05,8,16,Debit Card
533,2026-01-05,P004,B04,4,14,E-Wallet
534,2026-04-27,P002,B02,8,14,QRIS
535,2026-01-24,P006,B01,3,1,E-Wallet
536,2026-03-31,P008,B05,6,12,Debit Card
537,2026-03-13,P006,B02,8,20,E-Wallet
538,2026-05-14,P023,B03,10,3,Debit Card
539,2026-04-15,P011,B03,7,10,E-Wallet
540,2026-04-25,P014,B01,10,9,Credit Card
541,2026-05-22,P017,B05,9,8,Credit Card
542,2026-06-01,P008,B02,6,18,Credit Card
543,2026-03-11,P022,B04,2,12,E-Wallet
544,2026-04-25,P014,B01,8,18,Cash
545,2026-01-02,P016,B04,1,3,Credit Card
546,2026-01-22,P011,B01,8,5,Credit Card
547,2026-06-12,P016,B01,6,11,QRIS
548,2026-02-28,P007,B01,10,1,Debit Card
549,2026-06-13,P011,B01,7,11,Debit Card
550,2026-04-13,P004,B05,9,11,E-Wallet
551,2026-05-11,P002,B05,2,17,QRIS
552,2026-02-01,P015,B03,2,16,Cash
553,2026-05-08,P002,B05,5,7,QRIS
554,2026-03-10,P013,B02,4,6,Credit Card
555,2026-03-04,P007,B01,4,10,Cash
556,2026-01-01,P005,B02,5,6,Debit Card
557,2026-05-01,P018,B03,1,0,Cash
558,2026-02-20,P006,B05,7,15,E-Wallet
559,2026-02-16,P018,B03,5,13,Credit Card
560,2026-04-14,P003,B05,10,17,E-Wallet
561,2026-04-11,P019,B02,3,12,Credit Card
562,2026-06-23,P005,B05,2,6,Cash
563,2026-03-12,P009,B02,1,10,Cash
564,2026-01-09,P012,B04,7,0,QRIS
